0 	-1.9394e-17 	6.83754e-34 	9.71829e-18
0.010101 	-1.84382e-15 	5.27858e-33 	2.12087e-16
0.020202 	-3.13877e-14 	1.03361e-31 	3.77508e-15
0.030303 	-5.34051e-13 	2.30348e-30 	6.40154e-14
0.040404 	-9.68095e-12 	6.55484e-29 	1.11896e-12
0.0505051 	-1.88824e-10 	3.50011e-27 	7.09573e-12
0.0606061 	-8.376e-11 	-4.92793e-28 	-6.34907e-12
0.0707071 	2.322e-10 	5.99281e-27 	-6.61264e-11
0.0808081 	3.33069e-11 	2.78148e-28 	3.74488e-12
0.0909091 	1.82244e-12 	9.23889e-30 	2.24302e-13
