0 	-3.60696e-16 	0 	5.15628e-16
0.010101 	-1.16289e-13 	0 	7.06727e-15
0.020202 	-2.01589e-12 	0 	1.24489e-13
0.030303 	-5.04134e-11 	0 	6.03843e-12
0.040404 	1.69427e-10 	0 	-6.88234e-11
0.0505051 	4.37608e-11 	0 	2.36004e-12
0.0606061 	2.20775e-12 	0 	1.32357e-13
0.0707071 	1.25207e-13 	0 	7.79753e-15
