0 	-3.06217e-18 	1.60482e-34 	-1.93432e-19
0.010101 	-3.09747e-16 	8.4063e-34 	3.27104e-17
0.020202 	-5.337e-15 	1.50077e-32 	6.38398e-16
0.030303 	-9.04088e-14 	3.08268e-31 	1.08953e-14
0.040404 	-1.5422e-12 	7.08432e-30 	1.8441e-13
0.0505051 	-2.96572e-11 	2.17069e-28 	3.5719e-12
0.0606061 	-1.7295e-10 	1.53872e-26 	-1.26643e-10
0.0707071 	-1.89266e-11 	-6.01938e-26 	4.58911e-10
0.0808081 	1.47184e-10 	1.89253e-27 	1.19749e-11
0.0909091 	7.79527e-12 	4.99509e-29 	9.33808e-13
