0 	-1.26244e-19 	6.01053e-36 	5.37338e-20
0.010101 	-9.53397e-18 	2.74989e-35 	6.44573e-19
0.020202 	-1.1655e-16 	2.77039e-34 	7.47451e-18
0.030303 	-1.664e-15 	2.48202e-33 	1.02863e-16
0.040404 	-2.7708e-14 	4.64447e-32 	1.64065e-15
0.0505051 	-5.49481e-13 	1.15505e-30 	2.85908e-14
0.0606061 	-2.40645e-12 	6.56741e-29 	-8.83265e-13
0.0707071 	1.26772e-12 	3.45835e-30 	5.42881e-14
0.0808081 	6.49087e-14 	1.47045e-31 	3.88707e-15
0.0909091 	4.18876e-15 	9.92404e-33 	2.76145e-16
